"Date" "Open" "High" "Low" "Close" "Volume" "Ex-Dividend" "Split Ratio" "Adj. Open" "Adj. High" "Adj. Low" "Adj. Close" "Adj. Volume"
"15" 2015-12-10 116.04 116.94 115.51 116.17 28858993 0 1 115.4186985173 116.31387973641 114.89153624382 115.54800247117 28858993
"16" 2015-12-09 117.64 117.69 115.08 115.62 44745213 0 1 117.01013179572 117.05986408567 114.46383855025 115.00094728171 44745213
"17" 2015-12-08 117.52 118.6 116.86 118.23 34086875 0 1 116.89077429984 117.96499176277 116.23430807249 117.59697281713 34086875
"18" 2015-12-07 118.98 119.86 117.81 118.28 31801965 0 1 118.34295716639 119.21824546952 117.17922158155 117.64670510708 31801965
"19" 2015-12-04 115.29 119.25 115.11 119.03 56351301 0 1 114.67271416804 118.61151153213 114.49367792422 118.39268945634 56351301
"20" 2015-12-03 116.55 116.79 114.22 115.17 40935107 0 1 115.92596787479 116.16468286656 113.6084431631 114.55335667216 40935107
"21" 2015-12-02 117.05 118.11 116.08 116.28 32793916 0 1 116.4232907743 117.47761532125 115.45848434926 115.65741350906 32793916
"22" 2015-12-01 118.75 118.81 116.86 117.34 34501246 0 1 118.11418863262 118.17386738056 116.23430807249 116.71173805601 34501246
"23" 2015-11-30 117.99 119.41 117.75 118.35 37074611 0 1 117.35825782537 118.77065485997 117.11954283361 117.71633031301 37074611
"24" 2015-11-27 118.29 118.41 117.6 117.81 13038955 0 1 117.65665156507 117.77600906096 116.97034596376 117.17922158155 13038955
"25" 2015-11-25 119.21 119.23 117.92 118.03 21258090 0 1 118.57172570016 118.59161861614 117.28863261944 117.39804365733 21258090
"26" 2015-11-24 117.33 119.35 117.12 118.88 42342435 0 1 116.70179159802 118.71097611203 116.49291598023 118.24349258649 42342435
"27" 2015-11-23 119.27 119.73 117.34 117.76 31788032 0 1 118.63140444811 119.08894151565 116.71173805601 117.1294892916 31788032
"28" 2015-11-20 119.2 119.92 118.85 119.3 33780538 0 1 118.56177924217 119.27792421746 118.21365321252 118.66124382208 33780538
"29" 2015-11-19 117.64 119.75 116.76 118.78 42828053 0 1 117.01013179572 119.10883443163 116.13484349259 118.14402800659 42828053
"30" 2015-11-18 115.76 117.49 115.5 117.29 45727223 0 1 115.14019769357 116.86093492586 114.88158978583 116.66200576606 45727223
"31" 2015-11-17 114.92 115.05 113.32 113.69 27196079 0 1 114.30469522241 114.43399917628 112.71326194399 113.08128088962 27196079
"32" 2015-11-16 111.38 114.24 111 114.175 37370349 0 1 110.7836490939 113.62833607908 110.40568369028 113.56368410214 37370349
"33" 2015-11-13 115.2 115.57 112.27 112.34 44931935 0 1 114.58319604613 114.95121499176 111.66888385502 111.73850906096 44931935
"34" 2015-11-12 116.26 116.82 115.65 115.72 31820442 0 1 115.63752059308 116.19452224053 115.03078665568 115.10041186161 31820442
"35" 2015-11-11 116.37 117.42 115.21 116.12 44866694 0 1 115.74693163097 116.79130971993 114.59314250412 115.49827018122 44866694
"36" 2015-11-10 116.9 118.07 116.061 116.73 58457469 0 1 116.27409390445 117.43782948929 115.43958607908 116.10500411862 58457469
"37" 2015-11-09 120.96 121.81 120.05 120.57 33379072 0 1 120.31235584843 121.15780477759 119.40722817133 119.92444398682 33379072
"38" 2015-11-06 121.11 121.81 120.62 121.06 32697456 0 1 120.46155271829 121.15780477759 119.97417627677 120.41182042834 32697456
"39" 2015-11-05 121.85 122.69 120.18 120.92 38418373 0.52 1 121.19759060956 122.03309308072 119.53653212521 120.27257001647 38418373
"40" 2015-11-04 123.13 123.82 121.62 122 44156213 0 1 121.94632366707 122.62969054216 120.45083963606 120.82718661075 44156213
"41" 2015-11-03 120.79 123.49 120.7 122.57 44813352 0 1 119.6288186124 122.30286290625 119.53968380261 121.39170707279 44813352
"42" 2015-11-02 119.87 121.36 119.61 121.18 31688638 0 1 118.71766277894 120.19333907443 118.46016221731 120.01506945485 31688638
"43" 2015-10-30 120.99 121.22 119.45 119.5 48364078 0 1 119.8268959675 120.05468492586 118.30170033323 118.35121967201 48364078
"44" 2015-10-29 118.7 120.69 118.27 120.53 50049564 0 1 117.55891025161 119.52977993485 117.13304393815 119.37131805077 50049564
"45" 2015-10-28 116.93 119.3 116.06 119.28 84697735 0 1 115.80592565898 118.15314231691 114.9442891643 118.1333345814 84697735
"46" 2015-10-27 115.4 116.54 113.99 114.55 56542594 0 1 114.29063389247 115.41967481653 112.89418853901 113.44880513329 56542594
"47" 2015-10-26 118.08 118.13 114.92 115.21 65874051 0 1 116.9448704508 116.99438978958 113.81524824023 114.10246040512 65874051
"48" 2015-10-23 116.7 119.228 116.33 119.08 58451404 0 1 115.57813670061 118.08183446907 115.21169359368 117.9352572263 58451404
"49" 2015-10-22 114.33 115.5 114.1 115.47 40816364 0 1 113.23092004268 114.38967257002 113.00313108432 114.35996096675 40816364
"50" 2015-10-21 114 115.58 113.7 113.76 41708795 0 1 112.90409240677 114.46890351206 112.60697637412 112.66639958065 41708795
"51" 2015-10-20 111.34 114.17 110.82 113.78 48539823 0 1 110.26966358394 113.0724581586 109.75466246069 112.68620731616 48539823
"52" 2015-10-19 110.8 111.75 110.11 111.73 29515641 0 1 109.73485472518 110.6757221619 109.05148785008 110.65591442639 29515641
"53" 2015-10-16 111.78 112 110.53 111.04 38001868 0 1 110.70543376516 110.92331885577 109.46745029579 109.9725475513 38001868
"54" 2015-10-15 110.93 112.1 110.49 111.8 37270444 0 1 109.86360500599 111.02235753332 109.42783482477 110.72524150067 37270444
"55" 2015-10-14 111.29 111.52 109.56 110.21 44134440 0 1 110.22014424517 110.44793320353 108.50677512356 109.15052652763 44134440
"56" 2015-10-13 110.82 112.45 110.68 111.79 32014688 0 1 109.75466246069 111.36899290475 109.61600831212 110.71533763292 32014688
"57" 2015-10-12 112.73 112.75 111.44 111.6 30467204 0 1 111.64630120189 111.6661089374 110.36870226149 110.52716414557 30467204
"58" 2015-10-09 110 112.28 109.49 112.09 51599856 0 1 108.94254530478 111.20062715291 108.43744804927 111.01245366557 51599856
"59" 2015-10-08 110.19 110.19 108.21 109.5 61491821 0 1 109.13071879212 109.13071879212 107.16975297664 108.44735191703 61491821
"60" 2015-10-07 111.74 111.77 109.41 110.67 46475255 0 1 110.66581829414 110.69552989741 108.35821710723 109.60610444436 46475255
"61" 2015-10-06 110.63 111.74 109.765 111.31 48342635 0 1 109.56648897334 110.66581829414 108.70980441254 110.23995198068 48342635
"62" 2015-10-05 109.88 111.3698 109.07 110.78 51445837 0 1 108.82369889172 110.29917710985 108.02148560356 109.71504698967 51445837
"63" 2015-10-02 108.01 111.0136 107.55 110.38 57383318 0 1 106.97167562154 109.94640134042 106.51609770481 109.31889227947 57383318
"64" 2015-10-01 109.07 109.62 107.31 109.57 63445783 0 1 108.02148560356 108.56619833009 106.27840487869 108.51667899131 63445783
"65" 2015-09-30 110.17 111.54 108.73 109.95 65041596 0 1 109.11091105661 110.46774093904 107.6847540999 108.893025966 65041596
"66" 2015-09-29 112.83 113.51 107.86 109.06 72667046 0 1 111.74533987944 112.41880288678 106.82311760521 108.01158173581 72667046
"67" 2015-09-28 113.85 114.57 112.44 112.44 50782189 0 1 112.75553439044 113.4686128688 111.35908903699 111.35908903699 50782189
"68" 2015-09-25 116.44 116.69 114.02 114.72 55628400 0 1 115.32063613898 115.56823283286 112.92390014228 113.61717088513 55628400
"69" 2015-09-24 113.25 115.5 112.37 115 49487464 0 1 112.16130232515 114.38967257002 111.28976196271 113.89447918227 49487464
"70" 2015-09-23 113.63 114.72 113.3 114.32 35448102 0 1 112.53764929984 113.61717088513 112.21082166392 113.22101617493 35448102
"71" 2015-09-22 113.38 114.18 112.5201 113.432 49639709 0 1 112.29005260596 113.08236202636 111.43841901771 112.34155271829 49639709
"72" 2015-09-21 113.67 115.37 113.66 115.21 45941907 0 1 112.57726477086 114.2609222892 112.5673609031 114.10246040512 45941907
"73" 2015-09-18 112.21 114.3 111.87 113.45 70688038 0 1 111.13130007863 113.20120843942 110.79456857496 112.35937968025 70688038
"74" 2015-09-17 115.66 116.49 113.715 113.92 63099857 0 1 114.5481344541 115.37015547776 112.62183217575 112.82486146473 63099857
"75" 2015-09-16 116.25 116.54 115.44 116.35 36733558 0 1 115.13246265164 115.41967481653 114.33024936349 115.23150132919 36733558
"76" 2015-09-15 115.93 116.53 114.42 116.28 42765371 0 1 114.81553888348 115.40977094878 113.32005485248 115.1621742549 42765371
"77" 2015-09-14 116.58 116.89 114.86 115.3 57718121 0 1 115.45929028755 115.76631018796 113.7558250337 114.19159521492 57718121
"78" 2015-09-11 111.79 114.21 111.76 114.21 49915473 0 1 110.71533763292 113.11207362962 110.68562602965 113.11207362962 49915473
"79" 2015-09-10 110.27 113.2825 109.9 112.57 62892831 0 1 109.20994973416 112.19348989535 108.84350662723 111.48783931781 62892831
"80" 2015-09-09 113.76 114.02 109.77 110.15 85010804 0 1 112.66639958065 112.92390014228 108.71475634641 109.0911033211 85010804
"81" 2015-09-08 111.65 112.56 110.32 112.21 53458236 0 1 110.57668348435 111.47793545005 109.25946907294 111.13130007863 53458236
"82" 2015-09-04 108.97 110.45 108.51 109.27 49478188 0 1 107.92244692601 109.38821935375 107.46686900929 108.21956295866 49478188
"83" 2015-09-03 112.49 112.78 110.04 110.37 52760161 0 1 111.40860837577 111.69582054066 108.9821607758 109.30898841171 52760161
"84" 2015-09-02 110 112.34 109.131 112.34 59132119 0 1 108.94254530478 111.26005035944 108.08189919687 111.26005035944 59132119
"85" 2015-09-01 110.18 111.88 107.36 107.96 75390404 0 1 109.12081492437 110.80447244271 106.32792421746 106.92215628276 75390404
"86" 2015-08-31 112.13 114.53 112 112.76 56229271 0 1 111.05206913659 113.42899739778 110.92331885577 111.67601280515 56229271
"87" 2015-08-28 112.17 113.31 111.54 113.28 52615979 0 1 111.09168460761 112.22072553168 110.46774093904 112.19101392841 52615979
"88" 2015-08-27 112.25 113.24 110.02 112.844 82920631 0 1 111.17091554965 112.15139845739 108.96235304029 111.75920529429 82920631
"89" 2015-08-26 107.085 109.89 105.05 109.625 95863586 0 1 106.0555678542 108.83360275947 104.04013076606 108.57115026397 95863586
"90" 2015-08-25 111.11 111.11 104 105.875 92446952 0 1 110.04187462558 110.04187462558 103.00022465179 104.85719985585 92446952
"91" 2015-08-24 94.87 108.8 92 103.623 155087029 0 1 93.957993391493 107.75408117418 91.115583345814 102.62684883743 155087029
"92" 2015-08-21 110.43 111.9 105.645 106.22 118403447 0 1 109.36841161824 110.82428017822 104.62941089748 105.1988832934 118403447
"93" 2015-08-20 114.08 114.35 111.63 112.65 67466441 0 1 112.98332334881 113.25072777819 110.55687574884 111.56707025985 67466441
"94" 2015-08-19 116.1 116.52 114.68 115.01 47244972 0 1 114.98390463532 115.39986708102 113.57755541411 113.90438305002 47244972
"95" 2015-08-18 116.43 117.44 116.01 116.5 34321855 0 1 115.31073227123 116.31102291448 114.89476982552 115.38005934551 34321855
"96" 2015-08-17 116.04 117.65 115.5 117.16 40637619 0 1 114.92448142879 116.51900413734 114.38967257002 116.03371461734 40637619
"97" 2015-08-14 114.32 116.31 114.01 116 42274361 0 1 113.22101617493 115.19188585817 112.91399627452 114.88486595777 42274361
"98" 2015-08-13 116.04 116.4 114.54 115.15 48008313 0 1 114.92448142879 115.28102066796 113.43890126554 114.04303719859 48008313
"99" 2015-08-12 112.53 115.42 109.63 115.24 100758347 0 1 111.44822384679 114.31044162798 108.57610219784 114.13217200839 100758347
"100" 2015-08-11 117.81 118.18 113.33 113.5499 95252852 0 1 116.67746602142 117.04390912835 112.24053326719 112.45831931912 95252852
"101" 2015-08-10 116.53 119.99 116.53 119.6901 53995783 0 1 115.40977094878 118.836509192 115.40977094878 118.53949219803 53995783
"102" 2015-08-07 114.58 116.25 114.5 115.52 38242703 0 1 113.47851673656 115.13246265164 113.39928579452 114.40948030553 38242703
"103" 2015-08-06 115.97 116.5 114.115 115.17 52399148 0.52 1 114.8551543545 115.38005934551 113.01798688595 114.0628449341 52399148
"104" 2015-08-05 112.95 117.44 112.1 115.4 98384461 0 1 111.36138244712 115.788231559 110.52333751502 113.77692372198 98384461
"105" 2015-08-04 117.42 117.7 113.25 114.64 122683050 0 1 115.76851285472 116.0445747147 111.65716301138 113.02761295916 122683050
"106" 2015-08-03 121.5 122.57 117.52 118.435 69152079 0 1 119.79112852877 120.84607920799 115.86710637614 116.76923709716 69152079
"107" 2015-07-31 122.6 122.6425 120.91 121.46 41709500 0 1 120.87565726442 120.91755951103 119.20942675238 119.7516911202 41709500
"108" 2015-07-30 122.32 122.5699 121.71 122.37 31772760 0 1 120.59959540444 120.84598061447 119.99817492376 120.64889216515 31772760
"109" 2015-07-29 123.15 123.5 122.27 122.99 35664978 0 1 121.41792163225 121.76299895723 120.55029864373 121.26017199797 35664978
"110" 2015-07-28 123.38 123.91 122.55 123.32 33300002 0 1 121.64468673152 122.16723239506 120.82636050371 121.58553061867 33300002
"111" 2015-07-27 123.09 123.61 122.12 122.89 44149598 0 1 121.35876551939 121.87145183079 120.40240836159 121.16157847655 44149598
"112" 2015-07-24 125.32 125.74 123.9 124.48 40930089 0 1 123.55740104712 123.9714938371 122.15737304292 122.72921546717 40930089
"113" 2015-07-23 126.2 127.09 125.06 125.16 50999452 0 1 124.42502403564 125.30250637631 123.30105789142 123.39965141285 50999452
"114" 2015-07-22 121.99 125.5 121.99 125.22 115450607 0 1 120.27423678374 123.73486938568 120.27423678374 123.4588075257 115450607
"115" 2015-07-21 132.85 132.92 130.32 130.75 76756427 0 1 130.98149321026 131.05050867526 128.48707711827 128.91102926038 76756427
"116" 2015-07-20 130.97 132.97 130.7 132.07 58900203 0 1 129.12793500751 131.09980543597 128.86173249967 130.21246374317 58900203
"117" 2015-07-17 129.08 129.62 128.31 129.62 46164710 0 1 127.26451745262 127.79692246831 126.50534733767 127.79692246831 46164710
"118" 2015-07-16 127.74 128.57 127.35 128.51 36222447 0 1 125.94336426556 126.76169049337 125.55884953201 126.70253438051 36222447
"119" 2015-07-15 125.72 127.15 125.58 126.82 33649200 0 1 123.95177513281 125.36166248916 123.81374420282 125.03630386847 33649200
"120" 2015-07-14 126.04 126.37 125.04 125.61 31768139 0 1 124.26727440137 124.59263302206 123.28133918714 123.84332225925 31768139
"121" 2015-07-13 125.03 125.755 124.32 125.66 41440538 0 1 123.271479835 123.98628286531 122.57146583289 123.89261901996 41440538
"122" 2015-07-10 121.94 123.85 121.21 123.28 61354474 0 1 120.22494002303 122.10807628221 119.50520731664 121.5460932101 61354474
"123" 2015-07-09 123.85 124.06 119.22 120.07 78595038 0 1 122.10807628221 122.3151226772 117.54319624033 118.38124117242 78595038
"124" 2015-07-08 124.48 124.64 122.54 122.57 60761614 0 1 122.72921546717 122.88696510145 120.81650115157 120.84607920799 60761614
"125" 2015-07-07 125.89 126.15 123.77 125.69 46946811 0 1 124.11938411923 124.37572727493 122.02920146507 123.92219707639 46946811
"126" 2015-07-06 124.94 126.23 124.85 126 28060431 0 1 123.18274566572 124.45460209207 123.09401149644 124.2278369928 28060431
"127" 2015-07-02 126.43 126.69 125.77 126.44 27210952 0 1 124.65178913492 124.90813229062 124.00107189353 124.66164848706 27210952
"128" 2015-07-01 126.9 126.94 125.99 126.6 30238811 0 1 125.1151786856 125.15461609417 124.21797764066 124.81939812134 30238811
"129" 2015-06-30 125.57 126.12 124.86 125.425 44370682 0 1 123.80388485068 124.34614921851 123.10387084858 123.66092424462 44370682
"130" 2015-06-29 125.46 126.47 124.48 124.53 49161427 0 1 123.69543197712 124.69122654349 122.72921546717 122.77851222788 49161427
"131" 2015-06-26 127.67 127.99 126.51 126.75 44066841 0 1 125.87434880056 126.18984806911 124.73066395206 124.96728840347 44066841
"132" 2015-06-25 128.86 129.2 127.5 127.5 31938100 0 1 127.04761170549 127.38282967833 125.70673981414 125.70673981414 31938100
"133" 2015-06-24 127.21 129.8 127.12 128.11 55280855 0 1 125.42081860202 127.97439080687 125.33208443273 126.30816029482 55280855
"134" 2015-06-23 127.48 127.61 126.8792 127.03 30268863 0 1 125.68702110986 125.81519268771 125.09467123315 125.24335026345 30268863
"135" 2015-06-22 127.49 128.06 127.08 127.61 34039345 0 1 125.696880462 126.25886353411 125.29264702417 125.81519268771 34039345
"136" 2015-06-19 127.71 127.82 126.4 126.6 54716887 0 1 125.91378620913 126.02223908269 124.62221107849 124.81939812134 54716887
"137" 2015-06-18 127.23 128.31 127.22 127.88 35407220 0 1 125.4405373063 126.50534733767 125.43067795416 126.08139519555 35407220
"138" 2015-06-17 127.72 127.88 126.74 127.3 32918071 0 1 125.92364556127 126.08139519555 124.95742905133 125.5095527713 32918071
"139" 2015-06-16 127.03 127.85 126.37 127.6 31494131 0 1 125.24335026345 126.05181713912 124.59263302206 125.80533333556 31494131
"140" 2015-06-15 126.1 127.24 125.71 126.92 43988946 0 1 124.32643051422 125.45039665844 123.94191578067 125.13489738989 43988946
"141" 2015-06-12 128.185 128.33 127.11 127.17 36886246 0 1 126.38210543589 126.52506604195 125.32222508059 125.38138119345 36886246
"142" 2015-06-11 129.18 130.18 128.475 128.59 35390887 0 1 127.36311097405 128.34904618827 126.66802664801 126.78140919765 35390887
"143" 2015-06-10 127.92 129.34 127.85 128.88 39087250 0 1 126.12083260412 127.52086060832 126.05181713912 127.06733040978 39087250
"144" 2015-06-09 126.7 128.08 125.62 127.42 56075420 0 1 124.91799164276 126.27858223839 123.85318161139 125.627864997 56075420
"145" 2015-06-08 128.9 129.21 126.83 127.8 52674786 0 1 127.08704911406 127.39268903047 125.04616322061 126.00252037841 52674786
"146" 2015-06-05 129.5 129.69 128.36 128.65 35626800 0 1 127.6786102426 127.8659379333 126.55464409838 126.8405653105 35626800
"147" 2015-06-04 129.58 130.58 128.91 129.36 38450118 0 1 127.75748505974 128.74342027397 127.0969084662 127.54057931261 38450118
"148" 2015-06-03 130.66 130.94 129.9 130.12 30983542 0 1 128.8222950911 129.09835695109 128.07298432829 128.28989007542 30983542
"149" 2015-06-02 129.86 130.655 129.32 129.96 33667627 0 1 128.03354691972 128.81736541503 127.50114190404 128.13214044114 33667627
"150" 2015-06-01 131.2 131.39 130.05 130.535 32112797 0 1 129.35470010679 129.54202779749 128.22087461042 128.69905318933 32112797
"151" 2015-05-29 131.23 131.45 129.9 130.28 50884452 0 1 129.38427816321 129.60118391034 128.07298432829 128.4476397097 50884452
"152" 2015-05-28 131.86 131.95 131.1 131.78 30733309 0 1 130.00541734818 130.09415151746 129.25610658536 129.92654253104 30733309
"153" 2015-05-27 130.34 132.26 130.05 132.045 45833246 0 1 128.50679582255 130.39979143387 128.22087461042 130.18781536281 45833246
"154" 2015-05-26 132.6 132.91 129.12 129.62 70697560 0 1 130.73500940671 131.04064932312 127.30395486119 127.79692246831 70697560
"155" 2015-05-22 131.6 132.97 131.4 132.54 45595972 0 1 129.74907419248 131.09980543597 129.55188714963 130.67585329385 45595972
"156" 2015-05-21 130.07 131.63 129.83 131.39 39730364 0 1 128.24059331471 129.77865224891 128.00396886329 129.54202779749 39730364
"157" 2015-05-20 130 130.98 129.34 130.06 36454932 0 1 128.17157784971 129.13779435966 127.52086060832 128.23073396257 36454932
"158" 2015-05-19 130.69 130.88 129.64 130.07 44633240 0 1 128.85187314753 129.03920083823 127.81664117259 128.24059331471 44633240
"159" 2015-05-18 128.38 130.72 128.36 130.19 50882918 0 1 126.57436280266 128.88145120396 126.55464409838 128.35890554042 50882918
"160" 2015-05-15 129.07 129.49 128.21 128.77 38208034 0 1 127.25465810048 127.66875089046 126.40675381624 126.95887753621 38208034
"161" 2015-05-14 127.41 128.95 127.16 128.95 45203456 0 1 125.61800564486 127.13634587477 125.3715218413 127.13634587477 45203456
"162" 2015-05-13 126.15 127.19 125.87 126.01 34030445 0 1 124.37572727493 125.40109989773 124.09966541495 124.23769634494 34030445
"163" 2015-05-12 125.6 126.88 124.82 125.865 48160032 0 1 123.83346290711 125.09545998132 123.06443344001 124.09473573888 48160032
"164" 2015-05-11 127.39 127.56 125.625 126.32 42035757 0 1 125.59828694058 125.765895927 123.85811128746 124.54333626135 42035757
"165" 2015-05-08 126.68 127.62 126.11 127.62 55550382 0 1 124.89827293847 125.82505203985 124.33628986636 125.82505203985 55550382
"166" 2015-05-07 124.77 126.08 124.02 125.26 43940895 0.52 1 123.0151366793 124.30671180994 122.27568526863 123.49824493427 43940895
"167" 2015-05-06 126.56 126.75 123.36 125.01 72141010 0 1 124.26409507776 124.45064831785 121.12214577112 122.74221338236 72141010
"168" 2015-05-05 128.15 128.4498 125.78 125.8 49271416 0 1 125.8252511395 126.11961251517 123.49824493427 123.51788211744 49271416
"169" 2015-05-04 129.5 130.57 128.26 128.7 50988278 0 1 127.15076100324 128.20135030265 125.93325564692 126.36527367658 50988278
"170" 2015-05-01 126.1 130.13 125.3 128.95 58512638 0 1 123.81243986493 127.76933227299 123.02695253827 126.61073846616 58512638
"171" 2015-04-30 127.5 127.88 124.58 125.15 83195423 0 1 125.18704268659 125.56014916675 122.32001394428 122.87967366452 83195423
"172" 2015-04-29 130.16 131.59 128.3 128.64 63386083 0 1 127.79878804774 129.20284664414 125.97253001325 126.30636212708 63386083
"173" 2015-04-28 134.455 134.54 129.57 130.56 118923970 0 1 132.01587313275 132.09933116121 127.21949114433 128.19153171107 118923970
"174" 2015-04-27 132.31 133.13 131.15 132.65 96954207 0 1 129.90978523814 130.71490974797 128.77082861448 130.24361735197 96954207
"175" 2015-04-24 130.49 130.63 129.23 130.28 44525905 0 1 128.12280156999 128.26026185215 126.88565903049 127.91661114674 44525905
"176" 2015-04-23 128.3 130.42 128.14 129.67 45770902 0 1 125.97253001325 128.0540714289 125.81543254792 127.31767706016 45770902
"177" 2015-04-22 126.99 128.87 126.32 128.62 37654505 0 1 124.68629451584 126.5321897335 124.02844887977 126.28672494392 37654505
"178" 2015-04-21 128.1 128.2 126.67 126.91 32435057 0 1 125.77615818159 125.87434409742 124.37209958518 124.60774578318 32435057
"179" 2015-04-20 125.57 128.12 125.17 127.6 47054310 0 1 123.29205451102 125.79579536475 122.89931084769 125.28522860242 47054310
"180" 2015-04-17 125.55 126.14 124.46 124.75 51957046 0 1 123.27241732785 123.85171423127 122.20219084528 122.48693000119 51957046
"181" 2015-04-16 126.28 127.1 126.11 126.17 28368987 0 1 123.98917451343 124.79429902326 123.82225845652 123.88117000602 28368987
"182" 2015-04-15 126.41 127.13 126.01 126.78 28970419 0 1 124.11681620401 124.82375479801 123.72407254068 124.4801040926 28970419
"183" 2015-04-14 127 127.29 125.91 126.3 25524593 0 1 124.69611310743 124.98085226334 123.62588662485 124.0088116966 25524593
"184" 2015-04-13 128.37 128.57 126.61 126.85 36365123 0 1 126.04126015433 126.237631986 124.31318803568 124.54883423368 36365123
"185" 2015-04-10 125.95 127.21 125.26 127.1 40187953 0 1 123.66516099118 124.90230353068 122.98767817194 124.79429902326 40187953
"186" 2015-04-09 125.85 126.58 124.66 126.56 32483974 0 1 123.56697507535 124.28373226093 122.39856267694 124.26409507776 32483974
"187" 2015-04-08 125.85 126.4 124.97 125.6 37329243 0 1 123.56697507535 124.10699761243 122.70293901603 123.32151028577 37329243
"188" 2015-04-07 127.64 128.1218 125.98 126.01 35012268 0 1 125.32450296876 125.79756271124 123.69461676593 123.72407254068 35012268
"189" 2015-04-06 124.47 127.51 124.33 127.35 37193975 0 1 122.21200943686 125.19686127817 122.0745491547 125.03976381284 37193975
"190" 2015-04-02 125.03 125.56 124.19 125.32 32220131 0 1 122.76185056552 123.28223591944 121.93708887253 123.04658972144 32220131
"191" 2015-04-01 124.82 125.12 123.1 124.25 40621437 0 1 122.55566014228 122.85021788977 120.86686238996 121.99600042203 40621437
"192" 2015-03-31 126.09 126.49 124.355 124.43 42090553 0 1 123.80262127335 124.19536493668 122.09909563365 122.17273507053 42090553
"193" 2015-03-30 124.05 126.4 124 126.37 47099670 0 1 121.79962859037 124.10699761243 121.75053563245 124.07754183768 47099670
"194" 2015-03-27 124.57 124.7 122.91 123.25 39546151 0 1 122.31019535269 122.43783704328 120.68030914987 121.0141412637 39546151
"195" 2015-03-26 122.76 124.88 122.6 124.24 47572869 0 1 120.53303027612 122.61457169178 120.37593281079 121.98618183045 47572869
"196" 2015-03-25 126.54 126.82 123.38 123.38 51655177 0 1 124.2444578946 124.51937845893 121.14178295429 121.14178295429 51655177
"197" 2015-03-24 127.23 128.04 126.56 126.69 32842304 0 1 124.92194071384 125.71724663209 124.26409507776 124.39173676835 32842304
"198" 2015-03-23 127.12 127.85 126.52 127.21 37709674 0 1 124.81393620643 125.530693392 124.22482071143 124.90230353068 37709674
"199" 2015-03-20 128.25 128.4 125.16 125.9 68695136 0 1 125.92343705534 126.07071592908 122.88949225611 123.61606803327 68695136
"200" 2015-03-19 128.75 129.2451 127.4 127.495 45809490 0 1 126.4143666345 126.90048510379 125.08885677076 125.1821333908 45809490
"201" 2015-03-18 127 129.16 126.37 128.47 65270945 0 1 124.69611310743 126.81692888941 124.07754183768 126.13944607017 65270945
"202" 2015-03-17 125.9 127.32 125.65 127.04 51023104 0 1 123.61606803327 125.01030803809 123.37060324369 124.73538747376 51023104
"203" 2015-03-16 123.88 124.95 122.87 124.95 35874300 0 1 121.63271253345 122.68330183286 120.64103478354 122.68330183286 35874300
"204" 2015-03-13 124.4 125.3951 122.58 123.59 51827283 0 1 122.14327929578 123.12032734423 120.35629562763 121.34797337754 51827283
"205" 2015-03-12 122.31 124.9 121.63 124.45 48362719 0 1 120.09119365488 122.63420887494 119.42352942722 122.1923722537 48362719
"206" 2015-03-11 124.75 124.77 122.11 122.24 68938974 0 1 122.48693000119 122.50656718436 119.89482182321 120.02246351379 68938974
